Fecha Hora Inicio,Fecha Hora Termino,Duracion,Instalación,Proceso,Turno,Motivo (Seleccione de la Lista),Responsable,Falla,Impevisto,Tiempo perdido,¿Qué pasó? (Efecto),¿Por qué pasó? (Causa),¿Cómo se resolvió? (Acciones),¿Qué Paso?,¿Por qué Paso?:,¿Cómo se Resolvió?
2023-02-08 09:15:00,2023-02-08 09:20:00,00:05:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Inspección de equipos (P Madera L3),    Mecánica,,N,S,Mecánicos realiza inspección del rotor 4 accionamiento motriz del Módulo 210-21-703/1.,,,,,
2023-02-08 09:00:00,2023-02-08 09:00:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,B,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-02-08 08:35:00,2023-02-08 08:50:00,00:15:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,"Inspección de rotor 4 del  Módulo 210-21-703/1 accionamiento Motriz por emanación de humo.
Se detecta carter roto, sin aceite y alta temperatura. Al parecer falla de rodamiento del equipo.
Se mantiene rutina de bajar temperatura hasta inspección por especialidad.
",,,,,
2023-02-08 05:00:00,2023-02-08 05:50:00,00:50:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-08 01:50:00,2023-02-08 02:30:00,00:40:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,A,Taco de Trozos (Int.) (P Madera L3),  Operaciones,,S,S,trozos apretados en mesa del pawer.,,,,,
2023-02-08 00:30:00,2023-02-08 01:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-08 00:00:00,2023-02-08 00:30:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Amago de Incendio (P Madera L3),  Operaciones,,S,S,Presencia de humo en modulo uno rotabarker y bajo cinta 210 25 708.,,,,,
2023-02-07 23:00:00,2023-02-07 23:20:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Autoinversion por alto torque.,,,,,
2023-02-07 19:30:00,2023-02-07 20:00:00,00:30:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L3,C,No Retiro Corteza de Buncker (Ext.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-02-07 17:00:00,2023-02-07 17:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-07 14:00:00,2023-02-07 15:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-02-07 13:00:00,2023-02-07 13:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres 
(tiempo acumulado durante turno).
",,,,,
2023-02-07 12:20:00,2023-02-07 12:55:00,00:35:00,210-25-709/1/1  CINTA TRANSPORT DE CORTEZA LADO SU,P Madera L3,B,Otros (P Madera L3),  Externa,,S,S,Fractura de sprinker por trozo.,,,,,
2023-02-07 12:00:00,2023-02-07 12:20:00,00:20:00,210-25-206  CINTA ALIMENTACION ASTILLADOR L3,P Madera L3,B,Taco de Trozos en Cinta (P Madera L3),  Operaciones,,S,S,Trozos apretados en cinta.,,,,,
2023-02-07 07:00:00,2023-02-07 07:20:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Autoinversion por alto torque.,,,,,
2023-02-07 04:20:00,2023-02-07 04:50:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,tiempo acumulativo por retiro de metal en cinta.,,,,,
2023-02-07 02:55:00,2023-02-07 03:55:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-07 01:10:00,2023-02-07 01:30:00,00:20:00,210-21-390/04  MOTOR ELECTRICO CINTA DE ALIMENTACI,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,no retiro de corte en bunker.,,,,,
2023-02-06 22:35:00,2023-02-06 22:50:00,00:15:00,210-25-727/1/1  TRANSPORTADOR DE CADENA DESAGUE L4,P Madera L3,C,Taco de Corteza en Chute (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-06 21:00:00,2023-02-06 21:30:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Auto inversiones de limpieza del RTBK por alto torque de  Módulos 1-2 ; tiempo acumulativo turno,,,,,
2023-02-06 20:30:00,2023-02-06 20:40:00,00:10:00,210-25-205  RODILLOS SEPARADORES DE CORTEZA,P Madera L3,C,Inspección de equipos (P Madera L3),    Mecánica,,N,S,Mecánicos inspeciona rodamientos del rodillo 14 grupo 205/3 ; rodamiento en mal estado y con temperatura,,,,,
2023-02-06 17:00:00,2023-02-06 17:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Se actua detector de metales de la cinta 385; 
se retira alambre / bolos de rodamientos.
Tiempo acumulativo turno",,,,,
2023-02-06 16:30:00,2023-02-06 16:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-02-06 14:30:00,2023-02-06 15:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-02-06 12:00:00,2023-02-06 12:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres 
(tiempo acumulado durante turno).
",,,,,
2023-02-06 07:00:00,2023-02-06 07:25:00,00:25:00,210-25-252  CINTA TRANSPORTE ASTILLA EXTERNA,P Madera L3,A,Otros (P Madera L3),  Externa,,S,S,se rompe esplinker.,,,,,
2023-02-06 05:20:00,2023-02-06 05:50:00,00:30:00,210-21-390/03  MOTOR ELECTRICO ROD. INFERIORES PIC,P Madera L3,A,Otros (P Madera L3),    Mecánica,,S,S,trabamiento equipo.,,,,,
2023-02-06 04:30:00,2023-02-06 05:05:00,00:35:00,210-25-385/01  MOTOR ELECTRICO CINTA TRANSPORTADOR,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-06 02:25:00,2023-02-06 03:15:00,00:50:00,210-25-206/02  MOTOR ELECTRICO CINTA ALIMENTACION,P Madera L3,A,Trabamiento Cinta (Int.) (P Madera L3),  Operaciones,,S,S,se traba polin motriz de cinta 210 25 206/1,Despunte de trozo se introduce entre cinta y guardera metálica trabando el equipo.,,,,
2023-02-06 01:20:00,2023-02-06 02:10:00,00:50:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Amago de Incendio (P Madera L3),  Operaciones,,S,S,Operador grua Apco informa presencia de humo y chispas en linea 3.,causa por confirmar.,se realiza humestacion de zona superior e inferior del Rotabarker.,,,
2023-02-06 00:10:00,2023-02-06 00:40:00,00:30:00,210-25-727/1/1  TRANSPORTADOR DE CADENA DESAGUE L4,P Madera L3,A,Trabamiento de Rodillo (Int.) (P Madera L3),  Operaciones,,S,S,rastra se traba,Despunte de trozo se proyecta entre rastra y sproket motriz.,,,,
2023-02-05 19:25:00,2023-02-05 20:25:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-02-05 18:10:00,2023-02-05 23:45:00,05:35:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,C,Otros (P Madera L3),    Mecánica,,S,S,"Trabamiento Módulo 1 del  RTBK 210-21-703 por desplazamiento de anillo 14 en rotor N°4.
Mecánicos realizan documentación P.T.  y AST TER.
Se corta anillo desplazado y se retira.",,,,,
2023-02-05 16:30:00,2023-02-05 16:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-02-05 12:00:00,2023-02-05 12:30:00,00:30:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,B,Sin Alimentación (P Madera L3),  Operaciones,,N,S,Sin alimentación equipos APCO F/S durante la mañana ( tiempo acumulado ).,,,,,
2023-02-05 11:00:00,2023-02-05 12:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-02-05 06:10:00,2023-02-05 06:30:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-02-05 05:30:00,2023-02-05 05:50:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,Autoinversiones por alto torque.,,,,,
2023-02-05 04:20:00,2023-02-05 04:45:00,00:25:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,Rotura splinker.,,,,,
2023-02-05 00:30:00,2023-02-05 01:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-05 00:00:00,2023-02-05 00:30:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Retiro Taco de Trozos (Int.) (P Madera L3),  Operaciones,,S,S,trozo apretados en rastra 210 25 702,,,,,
2023-02-04 22:45:00,2023-02-04 23:05:00,00:20:00,210-25-708/1/1  CINTA TRANSPORT DE CORTEZA LADO NO,P Madera L3,C,Limpieza de Equipo (Int.) (P Madera L3),  Operaciones,,N,S,Limpieza de corteza sector motriz,,,,,
2023-02-04 18:00:00,2023-02-04 18:20:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Auto inversiones de limpieza del RTBK por alto torque de  Módulos 1-2 ; tiempo acumulativo turno,,,,,
2023-02-04 17:00:00,2023-02-04 17:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se actúa detector de metales de la cinta 385 ; se retira alambre,,,,,
2023-02-04 16:30:00,2023-02-04 16:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-02-04 08:00:00,2023-02-04 10:30:00,02:30:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Otros (P Madera L3),  Externa,,N,S,Plan de trabajo por baja producción de digestores ( incendio).,,,,,
2023-02-04 00:00:00,2023-02-04 07:59:00,07:59:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Condición Climática (P Madera L3),  Externa,,S,S,* Incendios forestales cercania planta .,,,,,
2023-02-03 21:40:00,2023-02-03 23:59:00,02:19:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Linea queda detenida por seguridad emergencia de incendio en perimetro de la planta,,,,,
2023-02-03 20:30:00,2023-02-03 21:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-03 19:00:00,2023-02-03 19:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,"Proyección de trozos desde RTBL L-3 / L-4  al circuito de corteza (limpieza de equipo)


",,,,,
2023-02-03 18:10:00,2023-02-03 18:20:00,00:10:00,210-25-709/1/1  CINTA TRANSPORT DE CORTEZA LADO SU,P Madera L3,C,Limpieza Polin Motriz (Int.) (P Madera L3),  Operaciones,,N,S,Retiro de trozos desde polin motriz ; falta de anillos RTBK,,,,,
2023-02-03 17:00:00,2023-02-03 17:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se retira alambre,,,,,
2023-02-03 16:30:00,2023-02-03 16:30:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-02-03 13:00:00,2023-02-03 13:25:00,00:25:00,210-21-703/1  MODULO N°1 ROTABARKER L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,"Inversiones RotaBarker
(tiempo acumulado durante turno).
",,,,,
2023-02-03 12:00:00,2023-02-03 12:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres 
(tiempo acumulado durante turno)
",,,,,
2023-02-03 11:00:00,2023-02-03 11:20:00,00:20:00,210-25-701A/1/2  REDUCTOR MESA RECEPCION TRONCOS L,P Madera L3,B,Trabamiento de Rodillo (Int.) (P Madera L3),  Operaciones,,S,S,Trabamiento de separador con trozo fuera de posición.,,,,,
2023-02-03 01:40:00,2023-02-03 06:30:00,04:50:00,210-25-204  CADENA RECEPTORA TROZOS MESA INCLINADA,P Madera L3,A,Falla Accionamiento (P Madera L3),    Mecánica,,S,S,Falla accionamiento sprokets motriz primera cadena de oriente a poniente. (Desprendimiento de pernos de fijación  y se fractura mecánica en cordones de soldadura  sprockets bipartido),,,,,
2023-02-02 21:00:00,2023-02-02 21:30:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Auto inversiones de limpieza del RTBK por alto torque de  Módulos 1-2 ; tiempo acumulativo turno,,,,,
2023-02-02 20:10:00,2023-02-02 20:20:00,00:10:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se retira alambre ; tiermpo acumulativo turno,,,,,
2023-02-02 18:30:00,2023-02-02 19:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-02 17:00:00,2023-02-02 17:20:00,00:20:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P Madera L3,C,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Desplazamiento de la cinta 310-25-011 ; se desplaza por sobrealimentación de corteza,,,,,
2023-02-02 16:45:00,2023-02-02 16:45:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,C,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-02-02 15:00:00,2023-02-02 15:15:00,00:15:00,210-25-709/1/1  CINTA TRANSPORT DE CORTEZA LADO SU,P Madera L3,B,Retiro Taco de Trozos (Int.) (P Madera L3),  Operaciones,,S,S,Se retiran trozos en zona motriz de la cintas.,por falta de anillos en modulos del rotabarker.,,,,
2023-02-02 13:50:00,2023-02-02 14:20:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,Actuaciones detector de metales.,,,,,
2023-02-02 12:30:00,2023-02-02 12:50:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Limpieza de Equipo (Int.) (P Madera L3),  Operaciones,,S,S,Inspección y limpieza a módulos del rotabarker zona baja.,,,,,
2023-02-02 11:00:00,2023-02-02 11:20:00,00:20:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,B,Limpieza Zona de Carguillo (Ext.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-02-02 09:10:00,2023-02-02 09:30:00,00:20:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Otros (P Madera L3),    Mecánica,,N,S,Control sintomático realiza medición a los componentes del astillador.,,,,,
2023-02-02 08:00:00,2023-02-02 08:20:00,00:20:00,210-21-391  PICADOR DE CORTEZA N° 2,P Madera L3,B,Inspección de equipos (P Madera L3),    Mecánica,,S,S,desprendimiento Parte capota del picador.,,,,,
2023-02-02 06:00:00,2023-02-02 06:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,Retiro de alambre Tiempo acumulativo durante el turno.,,,,,
2023-02-02 05:40:00,2023-02-02 06:00:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Auto inversiones por alto torque módulos N°1 y 2.,,,,,
2023-02-02 04:30:00,2023-02-02 05:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-01 19:30:00,2023-02-01 20:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-02-01 17:30:00,2023-02-01 17:50:00,00:20:00,210-25-702/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P Madera L3,C,Taco de Trozos (Int.) (P Madera L3),  Operaciones,,S,S,trozos apretados en rastra.,,,,,
2023-02-01 16:00:00,2023-02-01 17:00:00,01:00:00,210-25-206  CINTA ALIMENTACION ASTILLADOR L3,P Madera L3,C,Corte de Trozo sobre Cinta (P Madera L3),  Operaciones,,S,S,Corte de trozo con gancho.,,,,,
2023-02-01 14:00:00,2023-02-01 14:30:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Autoinversion rotabarker por alto torque.,,,,,
2023-02-01 10:00:00,2023-02-01 11:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-02-01 09:30:00,2023-02-01 10:00:00,00:30:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Espera Cambio Cuchillo (P Madera L3),  Operaciones,,S,S,,,,,,
2023-02-01 06:00:00,2023-02-01 06:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,Retiro de alambre ( Tiempo acumulativo durante el turno),,,,,
2023-02-01 05:40:00,2023-02-01 06:00:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,S,S,Auto inversiones por alto torque módulos N°1 y 2.,,,,,
2023-02-01 00:00:00,2023-02-01 02:30:00,02:30:00,210-25-707/1/1  CINTA TRANSP SEPAR DE PIEDRAS INCL,P Madera L3,A,Trabamiento Cinta (Int.) (P Madera L3),  Operaciones,,S,S,"Trabamiento de cinta ,Se realiza limpieza.",,,,,
2023-01-31 20:00:00,2023-01-31 20:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres
 (tiempo acumulado durante turno).
",,,,,
2023-01-31 19:00:00,2023-01-31 20:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-01-31 15:05:00,2023-01-31 15:15:00,00:10:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,S,S,inspeccion modulos del rotabarker zona baja.,,,,,
2023-01-31 12:10:00,2023-01-31 12:30:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-01-31 09:00:00,2023-01-31 09:30:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Autoinversion por alto torque en M1 y M2.,,,,,
2023-01-31 06:30:00,2023-01-31 06:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,Retiro de alambre (tiempo acumulativo durante el turno),,,,,
2023-01-31 05:30:00,2023-01-31 06:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-01-31 04:30:00,2023-01-31 05:00:00,00:30:00,210-25-301  CINTA ALIMENTACIÓN A PILA DE ASTILLAS,P Madera L3,A,Sobre Alimentación (Ext.) (P Madera L3),  Operaciones,,S,S,_Alto flujo  de astilla genera taco de astilla en zona motriz de la cinta.,,,,,
2023-01-30 20:00:00,2023-01-30 20:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,C,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,"Retiro De Metal y alambres
 (tiempo acumulado durante turno).
",,,,,
2023-01-30 19:00:00,2023-01-30 20:00:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,.,,,,,
2023-01-30 15:00:00,2023-01-30 15:25:00,00:25:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,S,S,Autoinversiones del rotabarker.,,,,,
2023-01-30 14:20:00,2023-01-30 14:35:00,00:15:00,210-25-208  CHUTE ALIMENTACION ASTILLADOR L3,P Madera L3,B,Taco de Trozos en Cinta (P Madera L3),  Operaciones,,N,S,,,,,,
2023-01-30 13:10:00,2023-01-30 13:30:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,,,,,,
2023-01-30 09:00:00,2023-01-30 09:30:00,00:30:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,B,Limpieza Zona de Carguillo (Ext.) (P Madera L3),  Operaciones,,S,S,se realiza limpieza y retiro de material en la zona de carguio.,,,,,
2023-01-30 06:30:00,2023-01-30 06:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,Retiro de alambre.(Tiempo acumulado durante el turno).,,,,,
2023-01-30 05:30:00,2023-01-30 06:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,A,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-01-29 18:50:00,2023-01-29 19:50:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,Sin novedad.,,,,,
2023-01-29 18:20:00,2023-01-29 18:50:00,00:30:00,210-21-209  ASTILLADOR L3,P Madera L3,C,Espera Recurso Eléctrico (P Madera L3),    Electrocontrol,,N,S,Recurso electricista ocupado en emergencia clasificación.,,,,,
2023-01-29 16:55:00,2023-01-29 17:35:00,00:40:00,210-25-397  CINTA ALIMENTACIÓN (BY PASS) SILOS,P Madera L3,C,Falla Guarderas (P Madera L3),    Mecánica,,N,S,Cambio de guarderas en cinta 397.,,,,,
2023-01-29 14:30:00,2023-01-29 14:50:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,S,S,Autoinversion M1 y M2 del Rotabarker.,,,,,
2023-01-29 10:30:00,2023-01-29 10:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,,,,,,
2023-01-29 09:30:00,2023-01-29 10:30:00,01:00:00,210-21-209  ASTILLADOR L3,P Madera L3,B,Cambios de Cuchillo (P Madera L3),  Operaciones,,N,S,,,,,,
2023-01-29 05:45:00,2023-01-29 06:00:00,00:15:00,210-21-212  CLASIFICADOR DE DISCOS,P Madera L3,A,Limpieza de Equipo (Int.) (P Madera L3),  Operaciones,,N,S,Limpieza del scalper ; acumulación de corterza,,,,,
2023-01-29 04:30:00,2023-01-29 05:10:00,00:40:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,A,Sin Alimentación (P Madera L3),  Operaciones,,N,S,Falta de alimentación ;  astillando trozos de  cancha y FF.CC,,,,,
2023-01-29 03:45:00,2023-01-29 04:15:00,00:30:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,A,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Auto inversiones de limpieza del RTBK por alto torque de  Módulos 1-2 ; tiempo acumulativo turno,,,,,
2023-01-29 03:00:00,2023-01-29 03:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,A,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,N,S,Se retira alambre ; tiermpo acumulativo turno,,,,,
2023-01-29 01:10:00,2023-01-29 01:10:00,00:00:00,210-20-207  DETECTOR DE METALES,P Madera L3,A,Prueba de Equipo (P Madera L3),  Operaciones,,N,N,,,,,,
2023-01-28 20:25:00,2023-01-28 22:50:00,02:25:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,C,Falla Cámara de TV (P Madera L3),    Electrocontrol,,N,S,".- Se cambia camara tv (3212) , por una nueva (EPS RUPAP).
.-Se recupera imagen nitida  camara tv (032) astillador.",,,,,
2023-01-28 16:40:00,2023-01-28 18:10:00,01:30:00,210-25-701A/1/1  CUBIERTA RECEPCION DE TRONCOS L3,P Madera L3,C,Falla Cámara de TV (P Madera L3),    Electrocontrol,,N,S,Personal de turno mantención interviene camara tv de mesa y la retiran para reparación.,,,,,
2023-01-28 15:00:00,2023-01-28 15:20:00,00:20:00,210-21-703/1/1  DESCORTEZADOR L3,P Madera L3,B,Otros (Int.) (P Madera L3),  Operaciones,,N,S,Auto inversiones por alto torque módulos N°1 y 2.,,,,,
2023-01-28 14:30:00,2023-01-28 15:00:00,00:30:00,210-TVT-032  CÁMARA TV ALIMENTACIÓN CHIPPER,P Madera L3,B,Falla Cámara de TV (P Madera L3),    Electrocontrol,,S,S,"Dosificación de madera entrada astillador por falla cámara de TV, (Tiempo acumulado durante el turno)",,,,,
2023-01-28 14:00:00,2023-01-28 14:25:00,00:25:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P Madera L3,B,Retiro de Metal (Int.) (P Madera L3),  Operaciones,,S,S,Retiro de materiales ferrosos.,,,,,
