Fecha Hora Inicio,Fecha Hora Termino,Duracion,Instalación,Proceso,Turno,Motivo (Seleccione de la Lista),Responsable,Falla,Impevisto,Tiempo perdido,¿Qué pasó? (Efecto),¿Por qué pasó? (Causa),¿Cómo se resolvió? (Acciones),¿Qué Paso?,¿Por qué Paso?:,¿Cómo se Resolvió?
2023-04-01 06:50:00,2023-04-01 07:10:00,00:20:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,A,Taco de Trozos en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-04-01 05:00:00,2023-04-01 05:30:00,00:30:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,A,Otros (P Madera L1),  Operaciones,,S,S,Separar-dosificar trozos.,,,,,
2023-04-01 03:00:00,2023-04-01 03:30:00,00:30:00,210-21-390/03  MOTOR ELECTRICO ROD. INFERIORES PIC,P Madera L1,A,Trabamiento Equipo (P Madera L1),  Operaciones,,S,S,Tiempo acumulativo por trabamiento en rodillos inferiores 390/3.,,,,,
2023-04-01 02:00:00,2023-04-01 02:15:00,00:15:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L1,A,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,,,,,,
2023-04-01 00:00:00,2023-04-01 00:30:00,00:30:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Espera de Recurso Eléctrico (P Madera L1),    Electrocontrol,,N,S,Espera de recurso para habilitar equipos.,,,,,
2023-03-31 22:30:00,2023-03-31 23:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,Tienpo excesivo en el cambio de cuchillospor vaja precion de aire.,,,,,
2023-03-31 18:00:00,2023-03-31 18:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-31 15:20:00,2023-03-31 15:40:00,00:20:00,210-TVT-029  CÁMARA TV DETECTOR DE METALES,P Madera L1,B,Falla Cámara de TV (P Madera L1),    Electrocontrol,,S,S,"falla imagen camara de tv, detector metales",,,,,
2023-03-31 11:40:00,2023-03-31 12:00:00,00:20:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,B,Retiro de Metal (P Madera L1),  Operaciones,,S,S,tiempo de 3 detenciones por detector de metales. retiro de alambre,,,,,
2023-03-31 11:05:00,2023-03-31 11:15:00,00:10:00,210-25-001  MESA ALIMENTACION  L1,P Madera L1,B,Limpieza Zona de Carguio (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-31 10:20:00,2023-03-31 11:20:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,cambio de cuchillos sin novedad,,,,,
2023-03-31 08:00:00,2023-03-31 08:50:00,00:50:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L1,B,No Retiro Corteza de Buncker (P Madera L1),  Operaciones,,S,S,"Tiempo acumulado de 6 detenciones por no retiro corteza en bunker de descarga a piso. Chome no se encuntra en en el area, se apoya solo con cargador trust.",,,,,
2023-03-31 07:20:00,2023-03-31 07:40:00,00:20:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,A,Retiro de Metal (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-31 06:50:00,2023-03-31 07:20:00,00:30:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L1,A,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-31 05:00:00,2023-03-31 05:20:00,00:20:00,210-21-390/03  MOTOR ELECTRICO ROD. INFERIORES PIC,P Madera L1,A,Trabamiento Equipo (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-31 00:30:00,2023-03-31 00:55:00,00:25:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,A,No Retiro Corteza de Buncker (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-30 22:40:00,2023-03-30 23:40:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-30 22:00:00,2023-03-30 22:20:00,00:20:00,210-27-390/3  REDUCTOR CINTA DE ALIMENTACION PICAD,P Madera L1,C,Sobrecarga Motor (P Madera L1),  Operaciones,,N,S,"Tiempo acumulativo en turno por sobregarga de equipo, casos puntuales por tozos cruzados",,,,,
2023-03-30 21:30:00,2023-03-30 21:50:00,00:20:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Sobre Alimentación (P Madera L1),  Operaciones,,N,S,Tiempo acumulativo en turno por docificasion de trozos,,,,,
2023-03-30 21:00:00,2023-03-30 21:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-30 14:10:00,2023-03-30 14:30:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,retiro de contenedor de lodos y limpieza del bunker,,,,,
2023-03-30 13:35:00,2023-03-30 13:45:00,00:10:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,B,Retiro de Metal (P Madera L1),  Operaciones,,S,S,se retira alambre entre trozos,,,,,
2023-03-30 12:30:00,2023-03-30 13:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,cambio de cuchillos sin novedad,,,,,
2023-03-30 12:00:00,2023-03-30 12:30:00,00:30:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Espera Cambio Cuchillo  (P Madera L1),  Operaciones,,S,S,"espera de recursos de cambio de cuchillos, desde biomasa",,,,,
2023-03-30 11:45:00,2023-03-30 12:00:00,00:15:00,210-25-407  TRANSPORTADOR DESCARGA PIEDRAS N°1,P Madera L1,B,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,Retiro de corteza bajo canalon del descortezador,,,,,
2023-03-30 09:30:00,2023-03-30 10:00:00,00:30:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,B,Otros (P Madera L1),  Operaciones,,S,S,corte de fusible mecanico y reposiocion de este y se retira piedra de gran tamaño de la rastra,,,,,
2023-03-30 08:25:00,2023-03-30 08:40:00,00:15:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,B,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,_Taco de corteza en chute de descarga cinta 390/4.,,,,,
2023-03-30 08:05:00,2023-03-30 08:20:00,00:15:00,210-21-388  CLASIFICADOR DE DISCO,P Madera L1,B,No Retiro Corteza de Buncker (P Madera L1),  Operaciones,,S,S,_Espera de recurso Chome.,,,,,
2023-03-30 04:10:00,2023-03-30 05:00:00,00:50:00,210-CCTV-011  CAMARA TV PALLMAN 390,P Madera L1,A,Pérdida de Señal (P Madera L1),    Electrocontrol,,S,S,,,,,,
2023-03-30 03:00:00,2023-03-30 04:00:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-30 02:40:00,2023-03-30 03:00:00,00:20:00,210-25-381  RASTRA CORTEZA BAJO RODILLOS L1,P Madera L1,A,Espera de Recurso Eléctrico (P Madera L1),    Electrocontrol,,S,S,Electricista en clasificacion.,,,,,
2023-03-29 22:55:00,2023-03-29 23:15:00,00:20:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Problema de Configuración (P Madera L1),    Electrocontrol,,S,S,"Dos detenciones del astillador, sin causa y no deja registro de alarmas.
21:03 y 22:55",,,,,
2023-03-29 21:00:00,2023-03-29 21:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-29 18:40:00,2023-03-29 19:40:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-29 16:00:00,2023-03-29 18:40:00,02:40:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Taco de Trozos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-29 10:30:00,2023-03-29 11:30:00,01:00:00,210-21-390/01  MOTOR ELECTRICO ACC. PRINCIPAL PICA,P Madera L1,B,Corte Correa de Transmisión (P Madera L1),    Mecánica,,S,S,se cortan correas de transmision 05 y se regula velocidad cero SSL-1707A,,,,,
2023-03-29 09:45:00,2023-03-29 10:00:00,00:15:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,B,Retiro de Metal (P Madera L1),  Operaciones,,S,S,02 actuacones por retiro de alambre,,,,,
2023-03-29 09:00:00,2023-03-29 09:35:00,00:35:00,210-25-381  RASTRA CORTEZA BAJO RODILLOS L1,P Madera L1,B,Taco de Trozos (P Madera L1),  Operaciones,,S,S,se retira taco de trozos en el motriz de rastra 210-25-381,,,,,
2023-03-29 08:00:00,2023-03-29 09:00:00,01:00:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,B,Otros (P Madera L1),    Mecánica,,S,S,Fusible mecanico apretado.,,,,,
2023-03-29 07:20:00,2023-03-29 07:59:00,00:39:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,A,Corte Pasador (P Madera L1),    Mecánica,,N,S,"-Fusible mecanico apretado, se solicita recurso mecanico.",,,,,
2023-03-29 06:50:00,2023-03-29 07:05:00,00:15:00,210-21-390  PICADOR DE CORTEZA N° 1,P Madera L1,A,Sobrecarga Motor (P Madera L1),  Operaciones,,N,S,-Sobrecarga 390/03 (acumulativo),,,,,
2023-03-29 05:05:00,2023-03-29 06:05:00,01:00:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,"- Cuchillos retirados con desgaste normal
- Inspeccion ducto de fino",,,,,
2023-03-29 04:30:00,2023-03-29 04:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-29 04:10:00,2023-03-29 04:25:00,00:15:00,210-25-384  CINTA TRANSPORTADORA DE CORTEZA L1 Y L,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S,-Actuacion de parada de emergencia sin causa aparente,,,,,
2023-03-29 03:20:00,2023-03-29 03:35:00,00:15:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S,-Se cortan 3 pedazos de capa externa desde la cinta. (cinta en mal estado),,,,,
2023-03-29 02:00:00,2023-03-29 02:10:00,00:10:00,210-25-381  RASTRA CORTEZA BAJO RODILLOS L1,P Madera L1,A,Otros (P Madera L1),  Operaciones,,S,S,"- Corte y reposicion de fusible mecanico
- Tiempo acomulativo",,,,,
2023-03-29 00:45:00,2023-03-29 00:45:00,00:00:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,A,Prueba de Equipos (P Madera L1),  Operaciones,,N,N,"- Equipo operativo
- Rutina operador terreno",,,,,
2023-03-29 00:00:00,2023-03-29 00:40:00,00:40:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S,-Dosificacion de trozos.,,,,,
2023-03-28 21:30:00,2023-03-28 23:59:00,02:29:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,C,Taco de Trozos en Cinta (P Madera L1),  Operaciones,,S,S,"Taco de trozos con corteza enrrollada, en placa de tranferencia desde rodillos hacia cinta.
",,,,,
2023-03-28 20:20:00,2023-03-28 20:35:00,00:15:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Sobrecarga Motor (P Madera L1),  Operaciones,,S,S,- Sobre carga motor 004/6 por dosificación tiempo acumulativo.,,,,,
2023-03-28 20:00:00,2023-03-28 20:15:00,00:15:00,210-21-390/03  MOTOR ELECTRICO ROD. INFERIORES PIC,P Madera L1,C,Sobrecarga Motor (P Madera L1),  Operaciones,,S,S,- Tiempo acumulativo.,,,,,
2023-03-28 18:55:00,2023-03-28 19:55:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-28 13:10:00,2023-03-28 13:30:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,Retiro y reposicion caja receptora de lodo rastra 210-25-413.,,,,,
2023-03-28 12:30:00,2023-03-28 12:40:00,00:10:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,B,Corte de Trozo sobre Rodillos (P Madera L1),  Operaciones,,S,S,Corte de rollizo tipo honda en rastra 004/15,,,,,
2023-03-28 11:30:00,2023-03-28 12:00:00,00:30:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,B,Otros (P Madera L1),  Operaciones,,N,S,Dosificacion de rollizos entre camada de rodillos y placa de traspaso a cinta._,,,,,
2023-03-28 10:40:00,2023-03-28 11:10:00,00:30:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Intervención Sistema (P Madera L1),    Electrocontrol,,S,S,Sistema realiza mantencion de pantallas y receteo de controles._,,,,,
2023-03-28 09:40:00,2023-03-28 10:40:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,"Cambio de cuchillos sin novedad, Ducto de fino revizado quedando limpio._",,,,,
2023-03-28 07:15:00,2023-03-28 07:25:00,00:10:00,210-21-391  PICADOR DE CORTEZA N° 2,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S, Retiro trozo entrada picador,,,,,
2023-03-28 05:00:00,2023-03-28 05:30:00,00:30:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,Se realiza retiro de lodos dos veces en el turno.,,,,,
2023-03-28 03:01:00,2023-03-28 04:00:00,00:59:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S,- Dosificasion de trozos (nitens),,,,,
2023-03-27 21:10:00,2023-03-27 22:10:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-27 20:10:00,2023-03-27 21:10:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Otros (P Madera L1),  Operaciones,,S,S,Mal corte astillador.,,,,,
2023-03-27 18:10:00,2023-03-27 18:40:00,00:30:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Otros (P Madera L1),  Operaciones,,S,S,Separar-dosificar trozos.,,,,,
2023-03-27 14:40:00,2023-03-27 15:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,Retiro y reposicion caja receptora de lodo rastra 210-25-413.,,,,,
2023-03-27 14:15:00,2023-03-27 14:30:00,00:15:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,B,Otros (P Madera L1),  Operaciones,,S,S,Dosificacion de madera en traspaso entre camada de rodillos y cinta transportadora._,,,,,
2023-03-27 10:55:00,2023-03-27 11:55:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,"Cambio de cuchillos sin novedad, Revision de ducto de fino quedo limpio.",,,,,
2023-03-27 05:15:00,2023-03-27 05:35:00,00:20:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S,-Dosificacion de trozos,,,,,
2023-03-27 04:50:00,2023-03-27 05:05:00,00:15:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Otros (P Madera L1),  Operaciones,,N,S,-Se actua sensor de apertura de capota ZS1178.,,,,,
2023-03-27 03:40:00,2023-03-27 04:40:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-27 03:10:00,2023-03-27 03:30:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-27 00:36:00,2023-03-27 00:36:00,00:00:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,A,Prueba de Equipos (P Madera L1),  Operaciones,,N,N,"- Equiopo operativo
- Rutina operador terreno",,,,,
2023-03-27 00:36:00,2023-03-27 00:36:00,00:00:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,A,Prueba de Equipos (P Madera L1),  Operaciones,,N,N,"- Equipo operativo
- Rutina operador terreno",,,,,
2023-03-26 22:30:00,2023-03-26 23:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-26 18:00:00,2023-03-26 18:30:00,00:30:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Otros (P Madera L1),  Operaciones,,S,S,Separar dosificar trozos.,,,,,
2023-03-26 13:25:00,2023-03-26 13:40:00,00:15:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,B,Otros (P Madera L1),  Operaciones,,S,S,Cambio fusible mecanico y retiro de piedra trabada._,,,,,
2023-03-26 12:50:00,2023-03-26 13:10:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,Retiro y reposicion caja receptora de lodo rastra 210-25-413.,,,,,
2023-03-26 11:15:00,2023-03-26 12:15:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,"Cambio de cuchillos sin novedad, ducto de fino revizado quedando limpio.",,,,,
2023-03-26 11:00:00,2023-03-26 11:15:00,00:15:00,210-25-381  RASTRA CORTEZA BAJO RODILLOS L1,P Madera L1,B,Espera de Recurso Eléctrico (P Madera L1),    Electrocontrol,,S,S,Espera recurso electrisista para desconectar equipo por corte de fusible mecanico rastra 381 quien se encontraba ocupado en biomasa._,,,,,
2023-03-26 09:45:00,2023-03-26 09:55:00,00:10:00,210-25-407  TRANSPORTADOR DESCARGA PIEDRAS N°1,P Madera L1,B,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,Taco por acumulacion de corteza en canalon chute descarga rastra 210-25-407.,,,,,
2023-03-26 08:00:00,2023-03-26 08:25:00,00:25:00,210-25-381  RASTRA CORTEZA BAJO RODILLOS L1,P Madera L1,B,Espera de Recurso Eléctrico (P Madera L1),    Electrocontrol,,S,S,Espera recurso electrisista para desconexion de equipo para cambio de fusible mecanico._,,,,,
2023-03-26 04:00:00,2023-03-26 05:00:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-26 02:30:00,2023-03-26 02:50:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-26 00:10:00,2023-03-26 00:10:00,00:00:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,A,Prueba de Equipos (P Madera L1),  Operaciones,,N,N,"- Equipo operativo
- Rutina operador terreno",,,,,
2023-03-25 22:00:00,2023-03-25 22:30:00,00:30:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Otros (P Madera L1),  Operaciones,,S,S,separar-dosificar trozos.,,,,,
2023-03-25 21:15:00,2023-03-25 21:30:00,00:15:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Taco de Trozos en Rodillos (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-25 17:30:00,2023-03-25 18:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-25 16:00:00,2023-03-25 17:30:00,01:30:00,210-21-009  ASTILLADOR L1,P Madera L1,C,Retiro Taco de Astillador (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-25 12:20:00,2023-03-25 13:20:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,"Cambio de cuchillos sin novedad, Ducto de fino revizado quedando limpio._",,,,,
2023-03-25 08:00:00,2023-03-25 08:45:00,00:45:00,210-25-004/06  MOTOR ELECTRICO ACCIONAMIENTO N°6 R,P Madera L1,B,Limpieza de Equipo (P Madera L1),  Operaciones,,S,S,"Limpieza rodillos por acumulacion de corteza enrrollada, provocando caida por sobrecarga mas espera de electrisista para desenergizar  grupo de rodillos._:",,,,,
2023-03-25 06:00:00,2023-03-25 06:20:00,00:20:00,210-QK-1142  DETECTOR DE METALES ALIM. ASTILLADOR,P Madera L1,A,Retiro de Metal (P Madera L1),  Operaciones,,S,S,retiro de alambre entre trozos,,,,,
2023-03-25 05:00:00,2023-03-25 05:10:00,00:10:00,210-25-004/15  RASTRA DE CORTEZA SAL. DESC. L1,P Madera L1,A,Otros (P Madera L1),  Operaciones,,S,S,corte de fusible mecanico,,,,,
2023-03-25 04:28:00,2023-03-25 04:48:00,00:20:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L1,A,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,_Taco de corteza en chute de descarga cinta 392.,,,,,
2023-03-25 03:05:00,2023-03-25 04:05:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,cambio de cuchillos sin novedad,,,,,
2023-03-25 02:35:00,2023-03-25 03:05:00,00:30:00,210-25-395  CINTA CORTEZA A SILOS ALMACENAMIENTO,P Madera L1,A,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,"_Taco de corteza en chute de descarga a cinta  210-25-397.
-Obs,trozo atravesado en chute.",,,,,
2023-03-25 02:00:00,2023-03-25 02:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,_Retiro de contenedor y limpieza.,,,,,
2023-03-25 00:30:00,2023-03-25 00:45:00,00:15:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P Madera L1,A,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,_Taco de corteza en chute de descarga cinta 392.,,,,,
2023-03-25 00:00:00,2023-03-25 00:25:00,00:25:00,210-25-391  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,A,No Retiro Corteza de Buncker (P Madera L1),  Operaciones,,S,S,"_Taco en chute de rechazó,por no retiro de corteza en buncker.",,,,,
2023-03-24 22:15:00,2023-03-24 23:00:00,00:45:00,210-25-407  TRANSPORTADOR DESCARGA PIEDRAS N°1,P Madera L1,C,Taco de Corteza (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-24 19:20:00,2023-03-24 20:00:00,00:40:00,210-25-006  CINTA ALIMENTACION ASTILLADOR L1,P Madera L1,C,Taco de Trozos en Cinta (P Madera L1),  Operaciones,,S,S,,,,,,
2023-03-24 19:00:00,2023-03-24 19:20:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,C,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-24 17:40:00,2023-03-24 18:20:00,00:40:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Otros (P Madera L1),  Operaciones,,S,S,Separar-dosificar trozos en rodillos.,,,,,
2023-03-24 16:35:00,2023-03-24 17:00:00,00:25:00,210-27-004/6  REDUCTOR ACCIONAMIENTO N°6 ROD SEPAR,P Madera L1,C,Trabamiento Equipo (P Madera L1),  Operaciones,,S,S,Rodillo se traba con corteza.,,,,,
2023-03-24 14:30:00,2023-03-24 15:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,B,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-24 13:00:00,2023-03-24 13:25:00,00:25:00,210-25-412  RASTRA CORTEZA RECEPTORA AGUA LAVADO,P Madera L1,B,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-24 10:30:00,2023-03-24 10:45:00,00:15:00,210-21-391  PICADOR DE CORTEZA N° 2,P Madera L1,B,Falla Accionamiento (P Madera L1),    Mecánica,,N,S,* Equipo con roce en proteccion de accionamiento.,,,,,
2023-03-24 09:40:00,2023-03-24 09:55:00,00:15:00,210-25-381  RASTRA CORTEZA BAJO RODILLOS L1,P Madera L1,B,Otros (P Madera L1),  Operaciones,,N,S,* Corte fusible mecanico.,,,,,
2023-03-24 08:35:00,2023-03-24 09:40:00,01:05:00,210-25-412  RASTRA CORTEZA RECEPTORA AGUA LAVADO,P Madera L1,B,Taco de Corteza en Rastra (P Madera L1),  Operaciones,,N,S,,,,,,
2023-03-24 07:00:00,2023-03-24 07:10:00,00:10:00,210-25-001  MESA ALIMENTACION  L1,P Madera L1,A,Otros (P Madera L1),  Operaciones,,S,S,limpieza en zona de carguio por parte de cargador trust,,,,,
2023-03-24 05:10:00,2023-03-24 05:20:00,00:10:00,210-25-390  CINTA DE ALIMENTACION PICADOR CORTEZ N,P Madera L1,A,Taco de Corteza en Cinta (P Madera L1),  Operaciones,,S,S,taco de corteza en cinta 210-21-390/04,,,,,
2023-03-24 03:40:00,2023-03-24 04:00:00,00:20:00,210-25-413  RASTRA EXTRACTORA SÓLIDOS POZO,P Madera L1,A,Retiro de Lodo desde Buncker (P Madera L1),  Operaciones,,N,S,retiro de contenedor d elodos y limpieza del bunker,,,,,
2023-03-24 02:30:00,2023-03-24 03:30:00,01:00:00,210-21-009  ASTILLADOR L1,P Madera L1,A,Cambio de Cuchillos (P Madera L1),  Operaciones,,N,S,cambio de cuchillos sin novedad,,,,,
2023-03-24 01:30:00,2023-03-24 01:45:00,00:15:00,210-25-381  RASTRA CORTEZA BAJO RODILLOS L1,P Madera L1,A,Otros (P Madera L1),  Operaciones,,S,S,tiempo acumulado de 3 cortes de fusible mecanico,,,,,
2023-03-24 00:20:00,2023-03-24 01:00:00,00:40:00,210-25-407  TRANSPORTADOR DESCARGA PIEDRAS N°1,P Madera L1,A,Taco de Corteza en Chute (P Madera L1),  Operaciones,,S,S,"taco de corteza en el chute de descarga de la 210-25-407 al canalon de descrga, bajo descortezador",,,,,
2023-03-23 22:00:00,2023-03-23 22:20:00,00:20:00,210-25-004  RODILLOS SEPARADORES DE CORTEZA,P Madera L1,C,Otros (P Madera L1),  Operaciones,,N,S,-Dosificacion de trozos.,,,,,
